ID_Envio,Operador_Logistico,Tipo_Paquete,Tipo_Vehiculo,Modo_Envio,Zona,Clima,Distancia_Km,Peso_Kg,Tiempo_Real_Hs,Tiempo_Esperado_Hs,Con_Demora,Estado_Envio,Calificacion,Costo_Envio,Desvio_Hs
5197.0,Ecom express,Farmacia,Motocicleta,Mismo día,Centro,Tormenta,105.9,47.36,7.0,8.0,No,Entregado,4,771.58,-1.0
5198.0,Ecom express,Frágil,Furgoneta,Expreso,Centro,Frío,198.8,1.63,9.0,5.0,Si,Demorado,2,1048.89,4.0
5199.0,Shadowfax,Electrónica,Motocicleta,48 hs,Oeste,Neblina,127.4,10.66,6.0,16.0,No,Entregado,4,668.98,-10.0
5200.0,Ecom express,Indumentaria,Furgoneta,48 hs,Norte,Neblina,276.6,10.56,8.0,16.0,No,Entregado,5,1414.68,-8.0
5201.0,Dhl,Indumentaria,Camión,48 hs,Sur,Calor,107.4,26.38,4.0,16.0,No,Entregado,4,616.14,-12.0
5202.0,Dhl,Farmacia,Motocicleta,48 hs,Este,Tormenta,191.2,42.08,10.0,16.0,No,Entregado,3,1082.24,-6.0
5203.0,Amazon logistics,Documentación,Furgoneta,Estándar,Oeste,Despejado,6.9,35.53,2.0,24.0,No,Entregado,4,141.09,-22.0
5205.0,Fedex,Muebles,Motocicleta,Mismo día,Este,Despejado,232.9,25.53,7.0,8.0,No,Entregado,4,1341.09,-1.0
5206.0,Fedex,Cosmética,Camión,Estándar,Oeste,Tormenta,250.1,39.62,12.0,24.0,No,Entregado,3,1369.36,-12.0
5207.0,Xpressbees,Muebles,Motocicleta,48 hs,Norte,Lluvia,263.4,6.44,7.0,16.0,No,Entregado,5,1336.32,-9.0
5208.0,Xpressbees,Electrónica,Furgoneta,Estándar,Este,Lluvia,152.0,10.19,6.0,24.0,No,Entregado,4,790.57,-18.0
5209.0,Fedex,Cosmética,Camión,Expreso,Este,Tormenta,176.4,14.41,8.0,5.0,Si,Demorado,2,975.23,3.0
5211.0,Delhivery,Indumentaria,Camión,48 hs,Oeste,Neblina,286.1,48.78,10.0,16.0,No,Entregado,5,1576.84,-6.0
5212.0,Blue dart,Farmacia,Motocicleta,Estándar,Norte,Despejado,190.1,48.75,9.0,24.0,No,Entregado,3,1096.75,-15.0
5213.0,Fedex,Documentación,Camión,Mismo día,Oeste,Despejado,77.6,41.82,2.0,8.0,No,Entregado,3,613.46,-6.0
5214.0,Shadowfax,Muebles,Motocicleta,Mismo día,Norte,Neblina,267.7,11.46,7.0,8.0,No,Entregado,5,1472.88,-1.0
5215.0,Amazon logistics,Autopartes,Motocicleta,Estándar,Oeste,Tormenta,191.5,49.52,10.0,24.0,No,Entregado,4,1106.69,-14.0
5216.0,Ekart,Documentación,Motocicleta,48 hs,Sur,Calor,205.7,35.77,7.0,16.0,No,Entregado,5,1135.81,-9.0
5217.0,Amazon logistics,Frágil,Furgoneta,Estándar,Este,Frío,38.8,49.52,3.0,24.0,No,Entregado,5,342.77,-21.0
5218.0,Shadowfax,Muebles,Motocicleta,Mismo día,Sur,Lluvia,7.2,48.61,4.0,8.0,No,Entregado,5,281.83,-4.0
5219.0,Delhivery,Autopartes,Furgoneta,Estándar,Centro,Neblina,176.7,17.67,8.0,24.0,No,Entregado,3,936.51,-16.0
5220.0,Dhl,Frágil,Motocicleta,Mismo día,Norte,Frío,51.3,1.77,1.0,8.0,No,Entregado,5,361.81,-7.0
5221.0,Ekart,Frágil,Motocicleta,Estándar,Este,Lluvia,206.8,31.49,9.0,24.0,No,Entregado,5,1128.47,-15.0
5222.0,Amazon logistics,Indumentaria,Furgoneta,Mismo día,Centro,Tormenta,181.6,47.21,6.0,8.0,No,Entregado,4,1149.63,-2.0
5223.0,Ecom express,Frágil,Motocicleta,Mismo día,Sur,Calor,98.5,2.22,4.0,8.0,No,Entregado,4,599.16,-4.0
5225.0,Fedex,Autopartes,Motocicleta,48 hs,Sur,Frío,249.0,8.38,10.0,16.0,No,Entregado,4,1270.14,-6.0
5226.0,Fedex,Autopartes,Motocicleta,Expreso,Sur,Lluvia,204.3,20.23,10.0,6.0,Si,Demorado,3,1132.19,4.0
5227.0,Ekart,Farmacia,Furgoneta,48 hs,Norte,Despejado,93.7,35.03,2.0,16.0,No,Entregado,5,573.59,-14.0
5228.0,Xpressbees,Autopartes,Motocicleta,48 hs,Centro,Despejado,151.0,3.6,5.0,16.0,No,Entregado,3,765.8,-11.0
5229.0,Delhivery,Muebles,Furgoneta,Expreso,Centro,Tormenta,136.8,48.47,9.0,4.0,Si,Demorado,3,879.41,5.0
5230.0,Ekart,Electrónica,Motocicleta,Expreso,Centro,Tormenta,15.4,5.88,7.0,2.0,Si,Demorado,3,144.64,5.0
5231.0,Blue dart,Frágil,Furgoneta,Mismo día,Este,Tormenta,108.2,18.86,7.0,8.0,No,Entregado,5,697.58,-1.0
5232.0,Fedex,Muebles,Motocicleta,48 hs,Sur,Neblina,37.5,21.8,4.0,16.0,No,Entregado,5,252.9,-12.0
5233.0,Ekart,Electrónica,Furgoneta,Estándar,Centro,Neblina,52.0,9.69,3.0,24.0,No,Entregado,5,289.07,-21.0
5234.0,Blue dart,Electrónica,Motocicleta,Estándar,Centro,Frío,101.8,8.9,5.0,24.0,No,Entregado,4,535.7,-19.0
5235.0,Dhl,Cosmética,Motocicleta,Estándar,Oeste,Neblina,297.1,5.67,11.0,24.0,No,Entregado,5,1510.51,-13.0
5236.0,Amazon logistics,Autopartes,Motocicleta,Mismo día,Norte,Calor,178.9,36.79,3.0,8.0,No,Entregado,5,1104.87,-5.0
5237.0,Shadowfax,Cosmética,Camión,Expreso,Centro,Frío,93.6,5.72,3.0,3.0,No,Entregado,3,535.16,0.0
5239.0,Ecom express,Documentación,Camión,Expreso,Oeste,Lluvia,115.1,16.98,7.0,4.0,Si,Demorado,2,676.44,3.0
5241.0,Dhl,Documentación,Furgoneta,48 hs,Sur,Calor,262.1,33.96,8.0,16.0,No,Entregado,5,1412.38,-8.0
5242.0,Amazon logistics,Documentación,Furgoneta,Expreso,Este,Frío,158.4,15.96,6.0,5.0,Si,Demorado,3,889.88,1.0
5243.0,Ecom express,Indumentaria,Furgoneta,Expreso,Sur,Calor,280.5,31.85,10.0,7.0,Si,Fallido,2,1548.05,3.0
5244.0,Ecom express,Farmacia,Camión,Estándar,Norte,Frío,98.3,6.63,5.0,24.0,No,Entregado,5,511.39,-19.0
5245.0,Dhl,Indumentaria,Furgoneta,Expreso,Este,Frío,39.5,12.27,3.0,2.0,Si,Demorado,3,284.31,1.0
5246.0,Ekart,Indumentaria,Motocicleta,48 hs,Este,Frío,256.0,10.17,6.0,16.0,No,Entregado,5,1310.51,-10.0
5247.0,Shadowfax,Documentación,Motocicleta,Estándar,Sur,Tormenta,192.2,31.94,8.0,24.0,No,Entregado,4,1056.82,-16.0
5248.0,Ecom express,Frágil,Motocicleta,Expreso,Oeste,Calor,207.7,3.45,5.0,6.0,No,Entregado,3,1098.85,-1.0
5249.0,Ecom express,Farmacia,Furgoneta,Expreso,Sur,Frío,47.3,25.32,1.0,2.0,No,Entregado,4,362.46,-1.0
5250.0,Shadowfax,Muebles,Motocicleta,Expreso,Centro,Lluvia,94.8,30.34,6.0,3.0,Si,Demorado,2,615.02,3.0
5251.0,Blue dart,Farmacia,Furgoneta,48 hs,Oeste,Tormenta,18.4,40.81,4.0,16.0,No,Entregado,3,214.43,-12.0
5252.0,Dhl,Farmacia,Motocicleta,48 hs,Sur,Tormenta,82.6,4.26,5.0,16.0,No,Entregado,5,425.78,-11.0
5253.0,Xpressbees,Muebles,Motocicleta,Expreso,Oeste,Neblina,202.2,48.3,6.0,6.0,Si,Demorado,2,1205.9,0.0
5254.0,Shadowfax,Frágil,Motocicleta,Mismo día,Sur,Calor,242.5,30.12,8.0,8.0,Si,Demorado,3,1402.86,0.0
5255.0,Dhl,Cosmética,Camión,48 hs,Este,Calor,280.8,12.39,10.0,16.0,No,Entregado,5,1441.17,-6.0
5256.0,Dhl,Indumentaria,Motocicleta,48 hs,Oeste,Frío,104.5,4.35,6.0,16.0,No,Entregado,3,535.55,-10.0
5257.0,Delhivery,Frágil,Furgoneta,Mismo día,Sur,Lluvia,78.7,32.21,7.0,8.0,No,Entregado,3,590.13,-1.0
5258.0,Ekart,Indumentaria,Camión,Estándar,Sur,Frío,255.4,32.61,7.0,24.0,No,Entregado,4,1374.83,-17.0
5259.0,Xpressbees,Electrónica,Camión,Expreso,Norte,Frío,108.5,6.64,2.0,4.0,No,Entregado,3,612.42,-2.0
5262.0,Delhivery,Frágil,Motocicleta,Estándar,Norte,Lluvia,16.8,43.41,5.0,24.0,No,Entregado,4,214.23,-19.0
5263.0,Shadowfax,Cosmética,Motocicleta,Estándar,Centro,Calor,58.6,12.25,3.0,24.0,No,Entregado,4,329.75,-21.0
5264.0,Fedex,Electrónica,Furgoneta,48 hs,Sur,Tormenta,56.1,22.86,7.0,16.0,No,Entregado,5,349.08,-9.0
5265.0,Amazon logistics,Muebles,Motocicleta,Estándar,Sur,Tormenta,222.9,32.17,9.0,24.0,No,Entregado,4,1211.01,-15.0
5266.0,Amazon logistics,Frágil,Camión,48 hs,Este,Frío,192.2,9.82,4.0,16.0,No,Entregado,3,990.46,-12.0
5267.0,Fedex,Cosmética,Motocicleta,48 hs,Oeste,Calor,20.6,34.63,1.0,16.0,No,Entregado,3,206.89,-15.0
5268.0,Shadowfax,Muebles,Furgoneta,48 hs,Oeste,Tormenta,6.0,26.42,4.0,16.0,No,Entregado,5,109.26,-12.0
5269.0,Xpressbees,Farmacia,Furgoneta,Expreso,Oeste,Despejado,142.4,34.43,5.0,4.0,Si,Fallido,1,865.29,1.0
5270.0,Fedex,Farmacia,Motocicleta,Mismo día,Norte,Despejado,170.6,36.86,4.0,8.0,No,Entregado,4,1063.58,-4.0
5271.0,Blue dart,Documentación,Furgoneta,Mismo día,Centro,Calor,201.7,12.13,7.0,8.0,No,Entregado,5,1144.89,-1.0
5272.0,Dhl,Farmacia,Furgoneta,Estándar,Este,Neblina,91.5,0.67,5.0,24.0,No,Entregado,5,459.39,-19.0
5273.0,Ekart,Cosmética,Camión,Expreso,Centro,Despejado,169.0,8.47,4.0,5.0,No,Entregado,5,920.41,-1.0
5274.0,Fedex,Electrónica,Motocicleta,Expreso,Oeste,Calor,182.0,28.78,5.0,5.0,No,Entregado,5,1046.34,0.0
5275.0,Shadowfax,Cosmética,Motocicleta,Expreso,Norte,Calor,10.2,27.05,3.0,2.0,Si,Demorado,3,182.15,1.0
5276.0,Blue dart,Documentación,Motocicleta,Mismo día,Este,Frío,297.1,41.58,5.0,8.0,No,Entregado,5,1632.7206,-3.0
5277.0,Ekart,Electrónica,Furgoneta,Expreso,Centro,Lluvia,283.6,7.0,14.0,7.0,Si,Demorado,2,1489.0,7.0
5278.0,Amazon logistics,Cosmética,Camión,Estándar,Oeste,Neblina,113.4,3.98,3.0,24.0,No,Entregado,3,578.94,-21.0
5281.0,Xpressbees,Farmacia,Motocicleta,Mismo día,Este,Lluvia,251.8,39.59,12.0,8.0,Si,Demorado,2,1477.77,4.0
5282.0,Xpressbees,Farmacia,Furgoneta,48 hs,Sur,Lluvia,28.1,15.46,4.0,16.0,No,Entregado,5,186.88,-12.0
5283.0,Amazon logistics,Farmacia,Motocicleta,Estándar,Norte,Tormenta,53.2,1.35,7.0,24.0,No,Entregado,3,270.05,-17.0
5284.0,Xpressbees,Autopartes,Motocicleta,Expreso,Centro,Neblina,218.3,45.54,9.0,6.0,Si,Demorado,2,1278.12,3.0
5285.0,Ecom express,Farmacia,Furgoneta,Expreso,Oeste,Frío,74.3,17.38,3.0,3.0,No,Entregado,3,473.64,0.0
5286.0,Shadowfax,Electrónica,Furgoneta,Mismo día,Centro,Lluvia,296.0,26.15,11.0,8.0,Si,Demorado,3,1632.7206,3.0
5287.0,Ekart,Documentación,Camión,Expreso,Oeste,Despejado,250.8,8.92,6.0,7.0,No,Entregado,4,1330.76,-1.0
5288.0,Amazon logistics,Muebles,Furgoneta,Expreso,Sur,Calor,249.0,10.78,7.0,6.0,Si,Demorado,2,1327.34,1.0
5289.0,Ekart,Muebles,Motocicleta,48 hs,Norte,Calor,51.2,49.52,3.0,16.0,No,Entregado,5,405.28,-13.0
5291.0,Amazon logistics,Indumentaria,Camión,48 hs,Centro,Lluvia,243.6,41.48,10.0,16.0,No,Entregado,5,1342.44,-6.0
5292.0,Amazon logistics,Electrónica,Motocicleta,Expreso,Este,Calor,127.6,34.82,6.0,4.0,Si,Demorado,2,792.46,2.0
5293.0,Dhl,Indumentaria,Motocicleta,Estándar,Sur,Frío,223.8,39.14,6.0,24.0,No,Entregado,5,1236.42,-18.0
5294.0,Xpressbees,Autopartes,Camión,Mismo día,Centro,Tormenta,188.0,7.92,11.0,8.0,Si,Demorado,2,1063.76,3.0
5296.0,Amazon logistics,Autopartes,Camión,Mismo día,Oeste,Tormenta,239.4,1.02,13.0,8.0,Si,Fallido,2,1300.06,5.0
5298.0,Shadowfax,Documentación,Furgoneta,Expreso,Centro,Frío,190.9,10.72,6.0,5.0,Si,Demorado,2,1036.66,1.0
5299.0,Blue dart,Muebles,Motocicleta,48 hs,Centro,Neblina,239.6,1.59,10.0,16.0,No,Entregado,5,1202.77,-6.0
5300.0,Amazon logistics,Autopartes,Camión,Estándar,Sur,Frío,149.2,49.52,6.0,24.0,No,Entregado,5,895.43,-18.0
5301.0,Delhivery,Farmacia,Furgoneta,Expreso,Sur,Lluvia,157.1,3.75,8.0,5.0,Si,Demorado,2,846.75,3.0
5302.0,Ecom express,Electrónica,Furgoneta,Estándar,Oeste,Calor,282.4,14.67,7.0,24.0,No,Entregado,5,1456.01,-17.0
5303.0,Blue dart,Documentación,Camión,Mismo día,Norte,Calor,238.4,19.23,7.0,8.0,No,Entregado,4,1349.69,-1.0
5304.0,Dhl,Autopartes,Furgoneta,Mismo día,Norte,Tormenta,264.5,23.28,14.0,8.0,Si,Demorado,3,1492.34,6.0
5305.0,Ekart,Indumentaria,Camión,48 hs,Este,Tormenta,202.5,18.32,8.0,16.0,No,Entregado,5,1067.46,-8.0
5306.0,Amazon logistics,Frágil,Camión,Expreso,Centro,Calor,113.2,38.17,3.0,4.0,No,Entregado,5,730.51,-1.0
5307.0,Dhl,Autopartes,Motocicleta,48 hs,Centro,Despejado,277.6,12.91,8.0,16.0,No,Entregado,5,1426.73,-8.0
5308.0,Xpressbees,Indumentaria,Camión,Mismo día,Norte,Neblina,76.3,8.82,2.0,8.0,No,Entregado,5,507.96,-6.0
5309.0,Delhivery,Farmacia,Camión,Mismo día,Sur,Frío,96.0,27.46,3.0,8.0,No,Entregado,4,662.38,-5.0
5310.0,Fedex,Farmacia,Motocicleta,Estándar,Sur,Neblina,68.8,23.08,4.0,24.0,No,Entregado,4,413.24,-20.0
5311.0,Ecom express,Frágil,Motocicleta,48 hs,Centro,Despejado,214.6,15.57,5.0,16.0,No,Entregado,4,1119.71,-11.0
5312.0,Ecom express,Frágil,Furgoneta,48 hs,Centro,Frío,176.4,11.06,8.0,16.0,No,Entregado,4,915.18,-8.0
5313.0,Blue dart,Electrónica,Furgoneta,48 hs,Centro,Calor,172.6,33.72,6.0,16.0,No,Entregado,5,964.16,-10.0
5314.0,Dhl,Documentación,Furgoneta,Expreso,Este,Tormenta,210.7,47.46,9.0,6.0,Si,Demorado,3,1245.88,3.0
5315.0,Dhl,Autopartes,Motocicleta,Mismo día,Norte,Frío,248.6,4.17,6.0,8.0,No,Entregado,4,1355.51,-2.0
5317.0,Fedex,Documentación,Camión,Mismo día,Centro,Frío,229.1,44.36,8.0,8.0,Si,Demorado,2,1378.58,0.0
5318.0,Delhivery,Farmacia,Furgoneta,Mismo día,Sur,Despejado,156.9,11.24,6.0,8.0,No,Entregado,4,918.22,-2.0
5319.0,Xpressbees,Indumentaria,Motocicleta,48 hs,Sur,Neblina,267.5,17.8,11.0,16.0,No,Entregado,4,1390.9,-5.0
5320.0,Ekart,Indumentaria,Camión,Mismo día,Este,Tormenta,12.9,29.25,7.0,8.0,No,Entregado,3,252.25,-1.0
5321.0,Ekart,Frágil,Motocicleta,48 hs,Sur,Tormenta,71.1,0.67,5.0,16.0,No,Entregado,5,356.73,-11.0
5322.0,Amazon logistics,Indumentaria,Motocicleta,48 hs,Centro,Neblina,54.8,1.7,4.0,16.0,No,Entregado,5,279.1,-12.0
5323.0,Xpressbees,Autopartes,Furgoneta,Estándar,Este,Despejado,17.7,9.98,3.0,24.0,No,Entregado,4,118.44,-21.0
5324.0,Dhl,Documentación,Motocicleta,48 hs,Centro,Lluvia,200.9,41.12,11.0,16.0,No,Entregado,4,1127.86,-5.0
5325.0,Ecom express,Electrónica,Motocicleta,Estándar,Oeste,Calor,237.3,2.36,6.0,24.0,No,Entregado,4,1193.58,-18.0
5326.0,Dhl,Cosmética,Furgoneta,Expreso,Este,Frío,158.3,33.79,5.0,5.0,Si,Demorado,3,942.87,0.0
5327.0,Shadowfax,Indumentaria,Motocicleta,48 hs,Este,Despejado,250.3,20.08,7.0,16.0,No,Entregado,4,1311.74,-9.0
5330.0,Fedex,Muebles,Furgoneta,Mismo día,Este,Frío,70.6,17.5,4.0,8.0,No,Entregado,5,505.5,-4.0
5331.0,Shadowfax,Muebles,Motocicleta,Mismo día,Centro,Lluvia,289.7,29.43,11.0,8.0,Si,Demorado,2,1632.7206,3.0
5332.0,Amazon logistics,Indumentaria,Furgoneta,Mismo día,Centro,Neblina,148.7,39.34,7.0,8.0,No,Entregado,5,961.52,-1.0
5333.0,Dhl,Documentación,Motocicleta,48 hs,Norte,Lluvia,288.9,27.2,15.0,16.0,No,Entregado,5,1526.1,-1.0
5334.0,Ecom express,Indumentaria,Camión,Estándar,Oeste,Tormenta,121.5,16.64,12.0,24.0,No,Entregado,5,657.42,-12.0
5335.0,Shadowfax,Electrónica,Motocicleta,Expreso,Centro,Despejado,135.8,15.88,4.0,4.0,No,Entregado,3,776.64,0.0
5336.0,Delhivery,Farmacia,Furgoneta,Mismo día,Este,Lluvia,212.6,38.56,9.0,8.0,Si,Demorado,2,1278.68,1.0
5337.0,Xpressbees,Muebles,Furgoneta,Expreso,Sur,Tormenta,241.2,1.88,7.0,6.0,Si,Demorado,2,1261.64,1.0
5338.0,Shadowfax,Electrónica,Camión,48 hs,Este,Neblina,71.0,9.95,3.0,16.0,No,Entregado,5,384.85,-13.0
5339.0,Dhl,Documentación,Camión,Mismo día,Centro,Neblina,297.1,29.38,9.0,8.0,Si,Demorado,3,1632.7206,1.0
5340.0,Fedex,Cosmética,Motocicleta,Estándar,Norte,Lluvia,12.7,31.2,5.0,24.0,No,Entregado,5,157.1,-19.0
5341.0,Ekart,Documentación,Camión,Mismo día,Sur,Lluvia,16.0,33.66,5.0,8.0,No,Entregado,5,280.98,-3.0
5343.0,Shadowfax,Cosmética,Furgoneta,Expreso,Oeste,Lluvia,169.6,49.52,7.0,5.0,Si,Demorado,3,1047.61,2.0
5344.0,Fedex,Cosmética,Furgoneta,Estándar,Sur,Lluvia,191.4,45.34,9.0,24.0,No,Entregado,4,1093.02,-15.0
5345.0,Ekart,Cosmética,Motocicleta,48 hs,Oeste,Despejado,270.0,32.93,8.0,16.0,No,Entregado,4,1448.79,-8.0
5347.0,Fedex,Muebles,Motocicleta,48 hs,Oeste,Lluvia,235.4,39.67,9.0,16.0,No,Entregado,5,1296.01,-7.0
5348.0,Fedex,Frágil,Motocicleta,Expreso,Este,Neblina,184.3,26.53,8.0,5.0,Si,Demorado,3,1051.09,3.0
5349.0,Ekart,Frágil,Motocicleta,48 hs,Centro,Lluvia,124.8,37.98,7.0,16.0,No,Entregado,4,737.94,-9.0
5350.0,Shadowfax,Electrónica,Motocicleta,Expreso,Oeste,Despejado,172.5,18.11,3.0,5.0,No,Entregado,5,966.83,-2.0
5351.0,Ekart,Frágil,Motocicleta,Estándar,Norte,Neblina,65.2,27.26,6.0,24.0,No,Entregado,4,407.78,-18.0
5352.0,Fedex,Autopartes,Furgoneta,Expreso,Oeste,Frío,229.3,4.06,7.0,6.0,Si,Demorado,2,1208.68,1.0
5353.0,Blue dart,Autopartes,Motocicleta,Estándar,Oeste,Tormenta,163.0,27.36,11.0,24.0,No,Entregado,5,897.08,-13.0
5354.0,Fedex,Documentación,Furgoneta,48 hs,Sur,Lluvia,247.3,2.15,10.0,16.0,No,Entregado,3,1242.95,-6.0
5355.0,Amazon logistics,Muebles,Motocicleta,48 hs,Este,Frío,110.7,12.43,4.0,16.0,No,Entregado,4,590.79,-12.0
5356.0,Amazon logistics,Electrónica,Furgoneta,Estándar,Sur,Tormenta,58.1,42.71,7.0,24.0,No,Entregado,4,418.63,-17.0
5357.0,Xpressbees,Electrónica,Motocicleta,Estándar,Oeste,Calor,145.8,40.83,3.0,24.0,No,Entregado,5,851.49,-21.0
5358.0,Xpressbees,Farmacia,Motocicleta,48 hs,Sur,Despejado,148.0,20.93,6.0,16.0,No,Entregado,5,802.79,-10.0
5359.0,Delhivery,Indumentaria,Motocicleta,Mismo día,Este,Lluvia,96.4,20.72,3.0,8.0,No,Entregado,4,644.16,-5.0
5360.0,Dhl,Documentación,Motocicleta,48 hs,Oeste,Neblina,181.7,8.58,7.0,16.0,No,Entregado,5,934.24,-9.0
5361.0,Shadowfax,Documentación,Furgoneta,Mismo día,Norte,Calor,90.6,41.52,2.0,8.0,No,Entregado,4,677.56,-6.0
5362.0,Amazon logistics,Muebles,Motocicleta,Mismo día,Centro,Despejado,178.2,9.97,6.0,8.0,No,Entregado,4,1020.91,-2.0
5363.0,Shadowfax,Indumentaria,Furgoneta,Expreso,Norte,Lluvia,160.2,3.74,10.0,5.0,Si,Fallido,1,862.22,5.0
5364.0,Amazon logistics,Frágil,Motocicleta,Expreso,Centro,Frío,7.5,32.68,0.0,2.0,No,Entregado,4,185.54,-2.0
5365.0,Ekart,Cosmética,Motocicleta,Mismo día,Oeste,Lluvia,200.4,45.3,12.0,8.0,Si,Demorado,2,1237.9,4.0
5366.0,Blue dart,Frágil,Furgoneta,48 hs,Este,Frío,123.5,44.52,4.0,16.0,No,Entregado,4,751.06,-12.0
5367.0,Delhivery,Autopartes,Motocicleta,Expreso,Este,Lluvia,240.9,46.05,12.0,6.0,Si,Demorado,2,1392.65,6.0
5368.0,Shadowfax,Farmacia,Furgoneta,Expreso,Sur,Frío,217.9,8.46,6.0,6.0,Si,Fallido,1,1164.88,0.0
5370.0,Ekart,Autopartes,Motocicleta,Estándar,Sur,Lluvia,79.7,4.4,3.0,24.0,No,Entregado,3,411.7,-21.0
5371.0,Amazon logistics,Farmacia,Furgoneta,Mismo día,Este,Tormenta,224.3,39.26,12.0,8.0,Si,Demorado,3,1339.28,4.0
5372.0,Xpressbees,Muebles,Motocicleta,Estándar,Centro,Tormenta,197.9,33.01,7.0,24.0,No,Entregado,5,1088.53,-17.0
5374.0,Ekart,Electrónica,Motocicleta,48 hs,Oeste,Frío,195.9,37.53,8.0,16.0,No,Entregado,4,1092.09,-8.0
5375.0,Xpressbees,Autopartes,Furgoneta,48 hs,Este,Calor,34.6,15.86,2.0,16.0,No,Entregado,5,220.58,-14.0
5376.0,Xpressbees,Frágil,Furgoneta,Estándar,Norte,Neblina,162.1,0.67,7.0,24.0,No,Entregado,5,811.1,-17.0
5377.0,Blue dart,Cosmética,Furgoneta,Mismo día,Norte,Frío,192.4,14.53,6.0,8.0,No,Entregado,5,1105.59,-2.0
5378.0,Ekart,Indumentaria,Furgoneta,Expreso,Norte,Despejado,276.2,41.77,8.0,7.0,Si,Fallido,1,1556.31,1.0
5379.0,Fedex,Autopartes,Motocicleta,Expreso,Sur,Frío,85.2,15.37,3.0,3.0,Si,Fallido,2,522.11,0.0
5380.0,Fedex,Indumentaria,Furgoneta,Mismo día,Este,Neblina,109.0,16.69,4.0,8.0,No,Entregado,4,695.07,-4.0
5381.0,Blue dart,Documentación,Motocicleta,48 hs,Sur,Calor,247.2,22.46,6.0,16.0,No,Entregado,3,1303.38,-10.0
5382.0,Ecom express,Electrónica,Motocicleta,Mismo día,Este,Frío,183.3,24.84,4.0,8.0,No,Entregado,4,1091.02,-4.0
5383.0,Dhl,Documentación,Motocicleta,Mismo día,Centro,Frío,134.2,5.12,4.0,8.0,No,Entregado,5,786.36,-4.0
5384.0,Dhl,Documentación,Furgoneta,Mismo día,Centro,Despejado,216.9,42.4,8.0,8.0,Si,Demorado,3,1311.7,0.0
5385.0,Delhivery,Frágil,Motocicleta,Mismo día,Oeste,Neblina,9.9,9.43,3.0,8.0,No,Entregado,4,177.79,-5.0
5386.0,Amazon logistics,Documentación,Motocicleta,Expreso,Norte,Despejado,116.5,15.8,5.0,4.0,Si,Fallido,2,679.9,1.0
5387.0,Ekart,Autopartes,Furgoneta,48 hs,Oeste,Lluvia,125.1,20.56,10.0,16.0,No,Entregado,4,687.18,-6.0
5388.0,Ecom express,Documentación,Furgoneta,Mismo día,Centro,Tormenta,26.4,8.19,6.0,8.0,No,Entregado,4,256.57,-2.0
5389.0,Fedex,Muebles,Furgoneta,Mismo día,Oeste,Calor,289.5,40.11,9.0,8.0,Si,Demorado,3,1632.7206,1.0
5390.0,Amazon logistics,Farmacia,Camión,Estándar,Centro,Lluvia,293.6,25.69,8.0,24.0,No,Entregado,5,1545.07,-16.0
5391.0,Blue dart,Frágil,Motocicleta,Expreso,Norte,Despejado,180.0,31.24,6.0,5.0,Si,Demorado,3,1043.72,1.0
5392.0,Blue dart,Cosmética,Furgoneta,Expreso,Sur,Neblina,100.9,18.97,6.0,4.0,Si,Demorado,2,611.41,2.0
5393.0,Amazon logistics,Frágil,Motocicleta,Mismo día,Este,Tormenta,195.2,40.4,8.0,8.0,Si,Fallido,1,1197.2,0.0
5394.0,Amazon logistics,Autopartes,Motocicleta,Estándar,Norte,Neblina,278.2,22.71,11.0,24.0,No,Entregado,5,1459.13,-13.0
5395.0,Fedex,Indumentaria,Motocicleta,Expreso,Sur,Frío,262.2,48.62,6.0,7.0,No,Entregado,4,1506.86,-1.0
5396.0,Delhivery,Electrónica,Furgoneta,Expreso,Sur,Calor,97.5,44.89,3.0,3.0,No,Entregado,4,672.17,0.0
5397.0,Ecom express,Muebles,Furgoneta,Mismo día,Sur,Tormenta,213.8,27.16,15.0,8.0,Si,Demorado,2,1250.48,7.0
5398.0,Dhl,Indumentaria,Furgoneta,Estándar,Oeste,Despejado,47.0,40.66,1.0,24.0,No,Entregado,4,356.98,-23.0
5399.0,Ecom express,Muebles,Motocicleta,Mismo día,Oeste,Frío,202.2,2.37,6.0,8.0,No,Entregado,4,1118.11,-2.0
5400.0,Amazon logistics,Farmacia,Furgoneta,Mismo día,Norte,Tormenta,71.7,40.72,6.0,8.0,No,Entregado,4,580.66,-2.0
5401.0,Amazon logistics,Documentación,Camión,Mismo día,Oeste,Frío,243.4,3.89,9.0,8.0,Si,Demorado,2,1328.67,1.0
5402.0,Xpressbees,Electrónica,Furgoneta,Estándar,Centro,Neblina,209.5,16.68,5.0,24.0,No,Entregado,5,1097.54,-19.0
5403.0,Xpressbees,Autopartes,Furgoneta,Mismo día,Norte,Calor,4.3,19.41,0.0,8.0,No,Entregado,3,179.73,-8.0
5405.0,Delhivery,Frágil,Furgoneta,Expreso,Oeste,Frío,136.3,20.66,3.0,4.0,No,Entregado,5,793.48,-1.0
5406.0,Dhl,Farmacia,Camión,Estándar,Oeste,Calor,281.7,23.35,5.0,24.0,No,Entregado,4,1478.55,-19.0
5407.0,Xpressbees,Farmacia,Furgoneta,Expreso,Centro,Neblina,165.0,38.24,8.0,5.0,Si,Demorado,2,989.72,3.0
5408.0,Amazon logistics,Frágil,Furgoneta,Expreso,Oeste,Tormenta,34.5,10.98,6.0,2.0,Si,Demorado,2,255.44,4.0
